teacherid,year,mathscore,numaides,treatment,schoolid,grade,yr1_treatment
30214,2005,1084.1818,2,0,32,3,0
30215,2005,1126.1154,2,0,32,3,0
30216,2005,1060.3334,2,0,32,3,0
30217,2005,1130.069,2,1,32,3,2006
30218,2005,1196.6129,2,0,33,3,0
30219,2005,1121.9584,2,1,33,3,2007
30220,2005,1102,4,1,33,3,2004
30221,2005,1121.9584,2,0,33,3,0
30222,2005,1213.9231,2,1,33,3,2011
30223,2005,1163.238,2,0,33,3,0
30224,2005,1088.8667,2,0,33,3,0
30225,2005,1211,4,1,34,3,2004
30226,2005,1133.6786,2,0,34,3,0
30227,2005,1177.7273,2,1,34,3,2005
30228,2005,1111.1111,2,1,34,3,2011
30229,2005,1177.3077,2,0,34,3,0
30230,2005,1153.1904,2,1,34,3,2012
30231,2005,1170.08,2,0,35,3,0
30232,2005,1169.4783,2,0,35,3,0
30233,2005,989.17859,2,0,35,3,0
30234,2005,1071,2,0,35,3,0
30235,2005,995.11536,2,0,36,3,0
30236,2005,1070.3462,2,1,36,3,2009
30237,2005,1204.1724,2,1,36,3,2007
30238,2005,1175.0769,2,1,36,3,2008
30239,2005,1131.9565,2,0,36,3,0
30240,2005,1151,2,0,36,3,0
30241,2005,1100.9565,2,0,36,3,0
30242,2005,1152.2333,2,1,37,3,2012
30243,2005,1162.9166,2,0,37,3,0
30244,2005,1140.6801,2,0,37,3,0
30245,2005,1145.9032,2,1,37,3,2006
30246,2005,1161.8182,2,0,37,3,0
30247,2005,1071.12,2,1,37,3,2012
30248,2005,1039.9375,2,0,37,3,0
30249,2005,1193.2581,2,1,38,3,2006
30250,2005,1127.76,2,1,38,3,2009
30251,2005,1267.6296,2,1,38,3,2008
30252,2005,1122.5714,2,0,38,3,0
30253,2005,1181.5358,4,1,39,3,2004
30254,2005,1053.2916,2,0,39,3,0
30255,2005,1277.1428,2,0,39,3,0
30256,2005,1011.6786,2,1,39,3,2007
30257,2005,1174.3667,2,0,40,3,0
30258,2005,955.81818,2,0,40,3,0
30259,2005,1127.037,2,1,40,3,2007
30260,2005,1098.2258,2,1,40,3,2010
30261,2005,1098.7826,2,1,40,3,2012
30262,2005,1080.9032,2,0,40,3,0
30263,2005,1143.8334,2,0,40,3,0
30264,2005,1121.1305,2,0,41,3,0
30265,2005,1162.0358,2,0,41,3,0
30266,2005,1038.0454,2,0,41,3,0
30267,2005,1134.1538,2,1,41,3,2010
30268,2005,1085.7273,2,0,42,3,0
30269,2005,1061.5807,2,0,42,3,0
30270,2005,1055.875,2,1,42,3,2005
30271,2005,1125.375,2,0,42,3,0
30272,2005,1231.6129,4,1,43,3,2004
30273,2005,1034.4839,2,0,43,3,0
30274,2005,1185.1923,2,1,43,3,2009
30275,2005,1187.4138,2,0,43,3,0
30276,2005,1026.6666,2,0,43,3,0
30277,2005,1205.5,2,1,43,3,2007
30278,2005,1054.5652,2,0,43,3,0
30279,2005,953.63635,2,0,44,3,0
30280,2005,1157.1818,2,1,44,3,2011
30281,2005,983.90479,2,0,44,3,0
30282,2005,1095.6086,4,1,44,3,2004
30283,2005,1051.3636,2,0,44,3,0
30284,2005,1189.6129,2,1,44,3,2011
40001,2005,1053.9,2,0,1,4,0
40002,2005,1133.9091,2,1,2,4,2011
40003,2005,1057.5416,2,0,3,4,0
40004,2005,1246.2593,2,1,4,4,2011
40005,2005,1068.2963,2,0,5,4,0
40006,2005,1194.375,2,0,6,4,0
40007,2005,1187.6364,2,0,7,4,0
40008,2005,1201.4286,2,1,8,4,2005
40009,2005,1131.0322,2,0,9,4,0
40010,2005,1135.4286,2,0,10,4,0
40011,2005,1039.2333,2,0,11,4,0
40012,2005,1125.9286,2,1,12,4,2008
40013,2005,1230.5,2,0,13,4,0
40014,2005,1256.7,2,1,14,4,2012
40015,2005,1117.7407,2,1,15,4,2010
40016,2005,1178.8387,2,1,16,4,2006
40017,2005,1129.5358,2,1,17,4,2005
40018,2005,1102.88,2,0,18,4,0
40019,2005,1109.3334,2,0,19,4,0
40020,2005,1129.75,2,1,20,4,2009
40021,2005,1265.8077,2,0,21,4,0
40022,2005,1126.3914,2,0,22,4,0
40023,2005,1077.7333,2,1,23,4,2012
40024,2005,1113.5909,2,1,24,4,2010
40025,2005,1215.5483,2,1,25,4,2009
40026,2005,1018.8461,2,0,26,4,0
40027,2005,1131.1482,2,0,27,4,0
40028,2005,1057.5909,2,0,28,4,0
40029,2005,1045.4762,2,0,29,4,0
40030,2005,1100.7241,2,0,30,4,0
40031,2005,1099.174,2,1,31,4,2012
40032,2005,1139.2813,2,0,32,4,0
40033,2005,1164.0385,2,0,33,4,0
40034,2005,921.59998,2,1,34,4,2005
40035,2005,1151.4286,2,1,35,4,2010
40036,2005,1104.6,2,0,36,4,0
40037,2005,1113.4517,2,0,37,4,0
40038,2005,1149.8572,2,1,38,4,2006
40039,2005,1143.037,2,1,39,4,2007
40040,2005,982.28571,2,0,40,4,0
40041,2005,1056.6538,2,1,41,4,2007
40042,2005,1169.9131,2,0,42,4,0
40043,2005,988.21429,2,0,43,4,0
40044,2005,1311.2693,2,0,44,4,0
40045,2005,1094.3478,2,0,1,4,0
40046,2005,1022.0417,2,0,1,4,0
40047,2005,1171.24,2,0,1,4,0
40048,2005,1220.2413,2,1,1,4,2008
40049,2005,978.12,2,1,1,4,2009
40050,2005,1127,2,0,1,4,0
40051,2005,1081.4762,2,1,2,4,2006
40052,2005,1281.36,2,1,2,4,2010
40053,2005,1155.8,2,1,2,4,2006
40054,2005,1214.931,2,1,2,4,2010
40055,2005,1238.1904,2,0,2,4,0
40056,2005,1031.5862,4,1,2,4,2004
40057,2005,1218.5416,2,1,3,4,2012
40058,2005,1086.4073,2,1,3,4,2012
40059,2005,1125.5238,2,1,3,4,2009
40060,2005,1098.4073,2,1,3,4,2009
40061,2005,1087.5313,2,0,3,4,0
40062,2005,1006.8,2,1,3,4,2010
40063,2005,1286.3043,2,0,4,4,0
40064,2005,990.59998,2,0,4,4,0
40065,2005,1147.8096,2,0,4,4,0
40066,2005,1160.2813,2,0,4,4,0
40067,2005,1159.25,2,0,4,4,0
40068,2005,1103.7,2,1,4,4,2006
40069,2005,1165.7742,4,1,5,4,2004
40070,2005,1017.4828,2,1,5,4,2010
40071,2005,1095.8636,2,0,5,4,0
40072,2005,1143.4333,2,1,5,4,2006
40073,2005,1080.7931,2,0,5,4,0
40074,2005,1147.4166,2,0,6,4,0
40075,2005,1198.4399,2,0,6,4,0
40076,2005,999.17389,2,0,6,4,0
40077,2005,1115.0322,2,1,6,4,2008
40078,2005,1137.7419,2,0,6,4,0
40079,2005,1115.8077,2,0,7,4,0
40080,2005,1222.125,2,1,7,4,2011
40081,2005,1083.6296,2,0,7,4,0
40082,2005,1014.4783,2,1,7,4,2006
40083,2005,1159.7142,2,0,7,4,0
40084,2005,1040.8182,2,0,8,4,0
40085,2005,1153.3462,2,0,8,4,0
40086,2005,1113.8214,2,0,8,4,0
40087,2005,1076.5416,2,0,8,4,0
40088,2005,1150.75,2,0,8,4,0
40089,2005,1064.2069,2,1,8,4,2012
40090,2005,1260.2333,2,1,9,4,2005
40091,2005,1126.9259,2,0,9,4,0
40092,2005,1024.0625,2,0,9,4,0
40093,2005,1138.2667,2,1,9,4,2011
40094,2005,1136.9,2,0,9,4,0
40095,2005,1137.7727,2,1,10,4,2009
40096,2005,1176.2258,2,0,10,4,0
40097,2005,1156.3334,2,1,10,4,2005
40098,2005,1175.2858,2,0,10,4,0
40099,2005,1205.75,4,1,10,4,2004
40100,2005,1123.72,4,1,10,4,2004
40101,2005,1036.1818,2,0,11,4,0
40102,2005,1109.7693,2,0,11,4,0
40103,2005,1298.1818,2,1,11,4,2008
40104,2005,1225.3,2,0,11,4,0
40105,2005,1205,2,0,12,4,0
40106,2005,1163.4688,2,1,12,4,2007
40107,2005,1088.0625,2,0,12,4,0
40108,2005,1116.9656,2,0,12,4,0
40109,2005,1036.6923,2,0,12,4,0
40110,2005,1177.9678,2,1,13,4,2007
40111,2005,1040.0667,2,0,13,4,0
40112,2005,1194.7273,2,1,13,4,2006
40113,2005,1159,2,0,13,4,0
40114,2005,1010.4194,2,0,13,4,0
40115,2005,1085.36,2,0,13,4,0
40116,2005,1123.76,2,0,13,4,0
40117,2005,1138.8214,2,0,14,4,0
40118,2005,1065.2609,2,1,14,4,2011
40119,2005,946.54169,2,0,14,4,0
40120,2005,971,2,1,14,4,2006
40121,2005,985.79169,2,0,14,4,0
40122,2005,1117.52,2,1,15,4,2007
40123,2005,1108.6923,2,0,15,4,0
40124,2005,1143.0416,2,1,15,4,2010
40125,2005,1140.75,4,1,15,4,2004
40126,2005,1091.2188,2,1,15,4,2009
40127,2005,1029.96,2,1,16,4,2009
40128,2005,1130.8148,2,1,16,4,2009
40129,2005,1152.5555,2,1,16,4,2008
40130,2005,1092.4517,2,1,16,4,2010
40131,2005,1159.8572,2,0,16,4,0
40132,2005,1171.52,2,1,17,4,2012
40133,2005,1132,2,1,17,4,2007
40134,2005,1175.5,2,1,17,4,2005
40135,2005,1279.7241,2,1,17,4,2006
40136,2005,1054.7407,2,0,17,4,0
40137,2005,1054.1034,2,1,18,4,2011
40138,2005,976.5,2,0,18,4,0
40139,2005,1039.75,2,0,18,4,0
40140,2005,1213.238,2,1,18,4,2008
40141,2005,1005.0435,2,0,18,4,0
40142,2005,1114.64,2,1,18,4,2009
40143,2005,1065.4138,2,1,18,4,2009
40144,2005,1101.8636,2,0,19,4,0
40145,2005,1256.2903,4,1,19,4,2004
40146,2005,1093.2142,2,0,19,4,0
40147,2005,1099.3334,2,1,19,4,2011
40148,2005,1228.6666,2,1,19,4,2011
40149,2005,1111.1923,2,0,19,4,0
40150,2005,1135.9375,2,0,19,4,0
40151,2005,1000.6087,2,0,20,4,0
40152,2005,1096.75,2,0,20,4,0
40153,2005,1077.12,4,1,20,4,2004
40154,2005,1032.8,2,0,20,4,0
40155,2005,1145.9524,2,0,21,4,0
40156,2005,1173.9584,2,1,21,4,2006
40157,2005,1046.8276,4,1,21,4,2004
40158,2005,1055,2,0,21,4,0
40159,2005,1171.1923,2,1,21,4,2006
40160,2005,1207.5769,2,0,21,4,0
40161,2005,1106.2258,2,1,22,4,2010
40162,2005,1101.7813,2,1,22,4,2007
40163,2005,1195.7188,2,0,22,4,0
40164,2005,1141,2,1,22,4,2008
40165,2005,1147.1,4,1,22,4,2004
40166,2005,1141.4073,2,0,23,4,0
40167,2005,1188.6666,2,1,23,4,2008
40168,2005,1211.5714,2,0,23,4,0
40169,2005,1123.8064,2,0,23,4,0
40170,2005,1007.1035,2,0,23,4,0
40171,2005,1241.64,2,1,23,4,2008
40172,2005,1009.0769,2,0,23,4,0
40173,2005,1189.2188,2,0,24,4,0
40174,2005,1197.1072,2,0,24,4,0
40175,2005,1197.6364,2,0,24,4,0
40176,2005,1165.3214,2,0,24,4,0
40177,2005,1076.25,2,0,25,4,0
40178,2005,1131.5,2,0,25,4,0
40179,2005,1197.3636,2,1,25,4,2005
40180,2005,1076.2727,2,1,25,4,2005
40181,2005,1257.12,2,1,25,4,2005
40182,2005,1003.6957,2,0,26,4,0
40183,2005,1106.8695,2,0,26,4,0
40184,2005,1178.7727,2,0,26,4,0
40185,2005,1218,2,0,26,4,0
40186,2005,1153.4615,2,1,26,4,2011
40187,2005,1139.76,2,0,27,4,0
40188,2005,1225.3793,2,1,27,4,2008
40189,2005,1155.1154,2,1,27,4,2007
40190,2005,1087.4348,2,0,27,4,0
40191,2005,1106.92,2,1,27,4,2011
40192,2005,1093.8387,2,1,28,4,2006
40193,2005,1242.4286,2,1,28,4,2008
40194,2005,1106.6538,4,1,28,4,2004
40195,2005,1205.3334,2,1,28,4,2010
40196,2005,1061.9524,2,1,28,4,2005
40197,2005,1119.25,2,0,29,4,0
40198,2005,1095,2,0,29,4,0
40199,2005,1061.9565,2,0,29,4,0
40200,2005,1095.8125,2,1,29,4,2009
40201,2005,1079.7037,2,0,29,4,0
40202,2005,1114.8077,2,0,30,4,0
40203,2005,1053.6786,2,0,30,4,0
40204,2005,1173.129,2,0,30,4,0
40205,2005,1147.8214,2,0,30,4,0
40206,2005,1172.9565,2,1,30,4,2012
40207,2005,1156.6801,2,0,30,4,0
40208,2005,1187.9,2,0,31,4,0
40209,2005,1059.8621,2,0,31,4,0
40210,2005,1200.4642,2,1,31,4,2005
40211,2005,1148.9131,4,1,31,4,2004
40212,2005,1034.9615,2,1,32,4,2006
40213,2005,1185.3549,2,1,32,4,2008
40214,2005,1155.25,2,1,32,4,2010
40215,2005,1163.3914,2,0,32,4,0
40216,2005,1099.8064,2,1,32,4,2010
40217,2005,1098.7693,2,0,32,4,0
40218,2005,1176.5,4,1,32,4,2004
40219,2005,1134.24,2,1,33,4,2006
40220,2005,883.875,2,0,33,4,0
40221,2005,1114.1428,2,0,33,4,0
40222,2005,1233.1034,2,0,33,4,0
40223,2005,1007.3448,2,0,33,4,0
40224,2005,970.5,2,0,33,4,0
40225,2005,1030.0667,2,0,33,4,0
40226,2005,1020.2188,2,0,34,4,0
40227,2005,1047.8462,2,0,34,4,0
40228,2005,1048.5238,2,0,34,4,0
40229,2005,1030.3636,2,0,34,4,0
40230,2005,1132.4073,2,1,34,4,2006
40231,2005,1156,2,0,35,4,0
40232,2005,1217.5,2,1,35,4,2007
40233,2005,1145.2413,2,1,35,4,2006
40234,2005,1198.2,2,1,35,4,2005
40235,2005,1064.6786,2,0,35,4,0
40236,2005,1284.3043,2,1,35,4,2010
40237,2005,1120.9048,4,1,35,4,2004
40238,2005,1217.1379,4,1,36,4,2004
40239,2005,1079.1111,2,0,36,4,0
40240,2005,1142.9642,2,0,36,4,0
40241,2005,1073.6538,2,0,36,4,0
40242,2005,1041.8572,2,0,36,4,0
40243,2005,1096.8966,2,0,37,4,0
40244,2005,1219.0435,2,0,37,4,0
40245,2005,1247.2174,2,0,37,4,0
40246,2005,1123.3462,2,0,37,4,0
40247,2005,1145.0435,2,0,38,4,0
40248,2005,1135.6666,2,1,38,4,2011
40249,2005,1091.3,2,0,38,4,0
40250,2005,1149,2,1,38,4,2005
40251,2005,1190.25,2,1,39,4,2007
40252,2005,1220.25,2,1,39,4,2008
40253,2005,1093.2858,2,0,39,4,0
40254,2005,1106.6296,2,1,39,4,2005
40255,2005,1241.4584,2,1,39,4,2009
40256,2005,1115.2273,2,1,39,4,2011
40257,2005,1129.1563,2,0,39,4,0
40258,2005,953.6875,2,0,40,4,0
40259,2005,1032.8077,2,0,40,4,0
40260,2005,1108.8064,2,0,40,4,0
40261,2005,1034.0322,2,1,40,4,2006
40262,2005,1140.4375,2,1,40,4,2005
40263,2005,1070.8387,2,1,40,4,2010
40264,2005,1131.0714,2,0,41,4,0
40265,2005,1130.7273,4,1,41,4,2004
40266,2005,1196.0435,2,0,41,4,0
40267,2005,1199.125,2,1,41,4,2012
40268,2005,1137.9565,2,0,41,4,0
40269,2005,1117,2,0,41,4,0
40270,2005,1064.6,2,1,42,4,2011
40271,2005,1086.5238,2,1,42,4,2009
40272,2005,1234.7273,2,0,42,4,0
40273,2005,1151.0938,2,0,42,4,0
40274,2005,1108.1818,2,1,42,4,2012
40275,2005,1183.24,2,1,42,4,2006
40276,2005,1000.6957,2,0,42,4,0
40277,2005,1155,2,0,43,4,0
40278,2005,1269.1818,2,1,43,4,2005
40279,2005,1156.9166,2,1,43,4,2006
40280,2005,1165.7037,2,1,43,4,2005
40281,2005,1184.238,2,0,43,4,0
40282,2005,1086.75,2,0,44,4,0
40283,2005,1091.238,2,1,44,4,2007
40284,2005,1211.1111,4,1,44,4,2004
40285,2005,1130.0952,2,1,44,4,2008
40286,2005,1136.3914,2,1,44,4,2006
50001,2005,1237.8928,2,1,1,5,2008
50002,2005,1046.7587,2,1,2,5,2011
50003,2005,1128.0416,2,0,3,5,0
50004,2005,1140,2,1,4,5,2005
50005,2005,1090.1,2,1,5,5,2005
50006,2005,1189.9259,2,0,6,5,0
50007,2005,1158.5161,2,0,7,5,0
50008,2005,1167.4783,2,0,8,5,0
50009,2005,1215.8695,2,1,9,5,2012
50010,2005,1229,2,1,10,5,2008
50011,2005,1229.2174,2,1,11,5,2007
50012,2005,1070.8636,2,1,12,5,2011
50013,2005,1163.238,2,1,13,5,2005
50014,2005,952.29633,2,1,14,5,2006
50015,2005,1178.2727,2,1,15,5,2009
50016,2005,1257.4138,2,1,16,5,2011
50017,2005,1125.7778,2,0,17,5,0
50018,2005,1057.0869,4,1,18,5,2004
50019,2005,1201.0714,2,0,19,5,0
50020,2005,1234.875,2,1,20,5,2008
50021,2005,1077.0454,2,0,21,5,0
50022,2005,1088.6563,2,0,22,5,0
50023,2005,1091.76,4,1,23,5,2004
50024,2005,1240.8077,4,1,24,5,2004
50025,2005,1146.5909,2,1,25,5,2008
50026,2005,1159.4286,2,1,26,5,2010
50027,2005,1016.3571,2,1,27,5,2009
50028,2005,1206.75,2,1,28,5,2012
50029,2005,1102.4517,2,0,29,5,0
50030,2005,1169.6666,2,1,30,5,2012
50031,2005,1224.16,2,1,31,5,2009
50032,2005,1088.3334,2,0,32,5,0
50033,2005,1151.7778,2,0,33,5,0
50034,2005,1209.3667,4,1,34,5,2004
50035,2005,1144.4814,2,1,35,5,2008
50036,2005,1215.84,2,0,36,5,0
50037,2005,1110.08,2,0,37,5,0
50038,2005,1091.3462,2,1,38,5,2012
50039,2005,1068.4399,2,0,39,5,0
50040,2005,1133.7778,2,0,40,5,0
50041,2005,1116.7587,4,1,41,5,2004
50042,2005,1215.04,4,1,42,5,2004
50043,2005,1056.5238,2,0,43,5,0
50044,2005,1143.52,2,1,44,5,2005
50045,2005,1147.2273,2,1,1,5,2012
50046,2005,1201.5217,2,1,1,5,2011
50047,2005,1252.2903,2,1,1,5,2010
50048,2005,1074.2222,2,1,1,5,2012
50049,2005,1195.9656,2,1,1,5,2008
50050,2005,1172.8064,2,1,1,5,2009
50051,2005,1205.5555,2,1,2,5,2010
50052,2005,1186.7273,2,0,2,5,0
50053,2005,1174.8572,2,1,2,5,2005
50054,2005,1165.6666,2,1,2,5,2009
50055,2005,1134.1364,2,0,2,5,0
50056,2005,1076,2,1,2,5,2007
50057,2005,1173.8148,2,0,2,5,0
50058,2005,1134.4839,2,1,3,5,2012
50059,2005,1184.6666,2,1,3,5,2011
50060,2005,1139.4445,2,0,3,5,0
50061,2005,1178.7727,2,0,3,5,0
50062,2005,1091.1538,2,1,3,5,2012
50063,2005,1141,2,1,4,5,2006
50064,2005,1213.7667,2,1,4,5,2006
50065,2005,1080.8125,2,0,4,5,0
50066,2005,1205.0435,2,0,4,5,0
50067,2005,1123.6538,2,0,5,5,0
50068,2005,948.66669,2,0,5,5,0
50069,2005,1190.8182,2,1,5,5,2006
50070,2005,1213.9584,2,1,5,5,2012
50071,2005,1259.5238,2,0,6,5,0
50072,2005,1166.6207,2,1,6,5,2009
50073,2005,1094.2142,2,0,6,5,0
50074,2005,1130,2,0,6,5,0
50075,2005,1207.2142,2,0,6,5,0
50076,2005,1126.8846,2,0,6,5,0
50077,2005,1110.7188,2,1,6,5,2007
50078,2005,1280.6923,2,1,7,5,2009
50079,2005,1101.2084,2,0,7,5,0
50080,2005,1083.4166,2,0,7,5,0
50081,2005,1088.5,2,1,7,5,2011
50082,2005,1079,2,0,8,5,0
50083,2005,1206.3103,4,1,8,5,2004
50084,2005,1145.5217,2,1,8,5,2012
50085,2005,1209.7273,2,1,8,5,2009
50086,2005,1098.4814,2,0,8,5,0
50087,2005,1054.0454,2,0,8,5,0
50088,2005,1175.7333,2,1,9,5,2008
50089,2005,1218.0385,2,0,9,5,0
50090,2005,1144.9354,2,1,9,5,2008
50091,2005,1020.4167,2,0,9,5,0
50092,2005,1167.0322,2,1,9,5,2011
50093,2005,1178.1428,2,0,9,5,0
50094,2005,1217.4828,2,1,9,5,2009
50095,2005,1085.875,2,0,10,5,0
50096,2005,1178.5834,2,1,10,5,2010
50097,2005,1165.1904,2,1,10,5,2012
50098,2005,1216.238,4,1,10,5,2004
50099,2005,1053.0769,2,0,10,5,0
50100,2005,1146.5161,2,1,10,5,2007
50101,2005,1043.7931,2,0,11,5,0
50102,2005,1120.5807,2,1,11,5,2006
50103,2005,1169.7916,2,0,11,5,0
50104,2005,1129.4546,2,0,11,5,0
50105,2005,1146.3182,4,1,11,5,2004
50106,2005,1137.625,2,0,11,5,0
50107,2005,1163.8572,2,1,11,5,2006
50108,2005,1095.7916,2,0,12,5,0
50109,2005,1175.1666,2,1,12,5,2011
50110,2005,1062.4814,2,0,12,5,0
50111,2005,1086.9048,2,0,12,5,0
50112,2005,1029.1034,2,0,12,5,0
50113,2005,1120.9166,2,0,12,5,0
50114,2005,1138.0869,2,1,12,5,2005
50115,2005,1199.3438,2,1,13,5,2008
50116,2005,1152.9584,2,1,13,5,2008
50117,2005,1136.7142,2,0,13,5,0
50118,2005,1061.6522,2,0,13,5,0
50119,2005,1093.8334,2,0,13,5,0
50120,2005,1152.8572,2,0,14,5,0
50121,2005,1041.5862,2,0,14,5,0
50122,2005,1093.7142,2,0,14,5,0
50123,2005,1164.2667,2,1,14,5,2012
50124,2005,1143.5769,2,0,14,5,0
50125,2005,1023.5652,2,1,15,5,2005
50126,2005,1182.6154,2,1,15,5,2007
50127,2005,1131.7931,2,0,15,5,0
50128,2005,1059.2593,2,1,15,5,2008
50129,2005,1088.7858,2,0,16,5,0
50130,2005,1184.9565,2,0,16,5,0
50131,2005,1305.1818,2,1,16,5,2007
50132,2005,1299.3182,2,1,16,5,2012
50133,2005,1131.2593,2,1,16,5,2008
50134,2005,1137.2963,2,0,16,5,0
50135,2005,1302.0952,2,1,16,5,2010
50136,2005,1202.3928,4,1,17,5,2004
50137,2005,1182.1613,2,1,17,5,2005
50138,2005,1069.5,2,0,17,5,0
50139,2005,1085.3846,2,1,17,5,2005
50140,2005,1125.6428,2,0,18,5,0
50141,2005,1194.7333,2,1,18,5,2011
50142,2005,1131.8064,2,1,18,5,2006
50143,2005,1086.1333,2,0,18,5,0
50144,2005,1087.5518,2,1,18,5,2010
50145,2005,1044.9032,2,0,18,5,0
50146,2005,1024.6774,2,0,18,5,0
50147,2005,1125.2916,2,0,19,5,0
50148,2005,1276.5652,2,1,19,5,2005
50149,2005,1118.4,2,1,19,5,2009
50150,2005,1319.619,2,1,19,5,2008
50151,2005,1208.9524,2,1,19,5,2007
50152,2005,1212.1786,2,1,20,5,2008
50153,2005,1114.4482,2,0,20,5,0
50154,2005,1222.9131,2,1,20,5,2007
50155,2005,1130.3636,2,1,20,5,2008
50156,2005,1244.238,2,1,20,5,2012
50157,2005,1152.2174,2,1,20,5,2008
50158,2005,1087.1563,2,0,20,5,0
50159,2005,987.16132,2,0,21,5,0
50160,2005,1175.3636,2,1,21,5,2011
50161,2005,1061.5909,2,1,21,5,2012
50162,2005,1158.2,2,1,21,5,2008
50163,2005,1187,2,0,21,5,0
50164,2005,1138.9048,2,0,21,5,0
50165,2005,1200.6897,2,1,22,5,2007
50166,2005,1055.9584,2,0,22,5,0
50167,2005,1180.4348,2,0,22,5,0
50168,2005,1070.4762,2,1,22,5,2010
50169,2005,1137.4138,2,0,23,5,0
50170,2005,1078.7742,2,0,23,5,0
50171,2005,1114.92,2,0,23,5,0
50172,2005,1039.0834,2,0,23,5,0
50173,2005,1157.0385,2,1,23,5,2006
50174,2005,1137.2858,2,0,24,5,0
50175,2005,1188.9546,2,0,24,5,0
50176,2005,1134.125,2,0,24,5,0
50177,2005,1167.7858,2,0,24,5,0
50178,2005,1237.2916,2,1,24,5,2005
50179,2005,1083.0834,2,0,25,5,0
50180,2005,1159.3334,2,1,25,5,2005
50181,2005,1249.9375,2,1,25,5,2006
50182,2005,1103.5555,2,0,25,5,0
50183,2005,1133.8572,2,0,25,5,0
50184,2005,1177.1818,2,0,26,5,0
50185,2005,1024.381,2,0,26,5,0
50186,2005,1125.4814,2,1,26,5,2007
50187,2005,1123.1818,2,0,26,5,0
50188,2005,1178.25,4,1,26,5,2004
50189,2005,1249.7142,2,1,26,5,2012
50190,2005,1185.9642,2,0,27,5,0
50191,2005,1047,2,1,27,5,2012
50192,2005,1176.6207,2,0,27,5,0
50193,2005,1091.3462,2,1,27,5,2007
50194,2005,1148.2693,2,0,28,5,0
50195,2005,1256,2,1,28,5,2007
50196,2005,1020.9643,2,1,28,5,2006
50197,2005,1076.6957,2,1,28,5,2008
50198,2005,1149.6207,2,0,28,5,0
50199,2005,1184.1111,2,0,28,5,0
50200,2005,1129.5652,2,1,29,5,2012
50201,2005,1042.5769,2,1,29,5,2008
50202,2005,1263.4399,2,0,29,5,0
50203,2005,1118.0968,2,0,29,5,0
50204,2005,1161.9,2,1,29,5,2008
50205,2005,996.08331,2,0,29,5,0
50206,2005,1128.3214,2,1,30,5,2007
50207,2005,1117.6,2,1,30,5,2010
50208,2005,1078.3334,2,1,30,5,2006
50209,2005,1107.6666,2,0,30,5,0
50210,2005,1148.9231,2,0,30,5,0
50211,2005,1186.4193,2,0,30,5,0
50212,2005,1123.4286,2,1,30,5,2012
50213,2005,1171.3334,2,0,31,5,0
50214,2005,1175.4,2,1,31,5,2008
50215,2005,1126.2,2,0,31,5,0
50216,2005,1321.5714,2,1,31,5,2009
50217,2005,946.40002,2,0,32,5,0
50218,2005,950.68964,2,1,32,5,2006
50219,2005,1014.28,2,0,32,5,0
50220,2005,1185.5161,2,1,32,5,2006
50221,2005,1130.4828,2,0,33,5,0
50222,2005,1188.04,2,0,33,5,0
50223,2005,1130.2413,2,1,33,5,2007
50224,2005,1134.1154,2,1,33,5,2011
50225,2005,1158.0769,2,0,33,5,0
50226,2005,1200.3214,2,0,33,5,0
50227,2005,1101.9565,2,1,33,5,2012
50228,2005,1109.3334,2,1,34,5,2011
50229,2005,1211.9615,2,0,34,5,0
50230,2005,1146.7,2,0,34,5,0
50231,2005,1031.3103,2,0,34,5,0
50232,2005,1214.129,2,1,34,5,2006
50233,2005,1284.8572,2,0,34,5,0
50234,2005,1085.6666,2,0,35,5,0
50235,2005,1166.2273,2,1,35,5,2008
50236,2005,1062.2069,2,0,35,5,0
50237,2005,1080,2,0,35,5,0
50238,2005,1063.3103,3,0,36,5,0
50239,2005,1176.4375,2,0,36,5,0
50240,2005,987.56525,2,0,36,5,0
50241,2005,1140.1904,2,0,36,5,0
50242,2005,1223.5,2,1,36,5,2009
50243,2005,1079,2,0,36,5,0
50244,2005,1151.1936,2,1,37,5,2008
50245,2005,1159.762,2,1,37,5,2006
50246,2005,1236.0476,2,1,37,5,2011
50247,2005,1056.3846,2,1,37,5,2006
50248,2005,1118.75,2,0,37,5,0
50249,2005,1008.75,2,0,37,5,0
50250,2005,1031.8182,2,0,37,5,0
50251,2005,1149.5601,2,1,38,5,2007
50252,2005,1116.7419,2,0,38,5,0
50253,2005,1093.5217,2,1,38,5,2012
50254,2005,1232.0322,4,1,38,5,2004
50255,2005,1227.7241,2,1,38,5,2005
50256,2005,1174.1904,2,1,39,5,2008
50257,2005,1049.5927,4,1,39,5,2004
50258,2005,1080.2903,2,0,39,5,0
50259,2005,945.57141,2,0,39,5,0
50260,2005,1097.1875,4,1,39,5,2004
50261,2005,1057.826,2,1,39,5,2006
50262,2005,1147.5,2,1,39,5,2011
50263,2005,1126.2693,2,0,40,5,0
50264,2005,1189.4,2,1,40,5,2008
50265,2005,1094.3928,2,1,40,5,2009
50266,2005,1133.6364,2,1,40,5,2009
50267,2005,1101.0769,2,1,41,5,2012
50268,2005,1040.625,2,0,41,5,0
50269,2005,1062.8125,2,1,41,5,2007
50270,2005,1219.3478,2,1,41,5,2005
50271,2005,1112.5927,2,1,41,5,2006
50272,2005,1202.24,2,1,41,5,2012
50273,2005,976.78259,2,0,42,5,0
50274,2005,1227,2,0,42,5,0
